Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,ContentLicense
"2074006","1","2074121","","2010-01-15 18:58:45","","1","4668","<p>I am working on a WPF control whose content is a grid.  I am relatively new to WPF so I am wondering if the below is the right way to go about this.</p>

<p>I placed two labels in the grid, both in the same column but adjacent rows:</p>

<pre><code>&lt;Window
xmlns=""http://schemas.microsoft.com/winfx/2006/xaml/presentation""
xmlns:x=""http://schemas.microsoft.com/winfx/2006/xaml""
x:Class=""UntitledProject8.Window1""
x:Name=""Window""
Title=""Window1""
Width=""200"" Height=""200""&gt;

&lt;Grid x:Name=""LayoutRoot""&gt;
    &lt;Grid HorizontalAlignment=""Left"" VerticalAlignment=""Top"" Width=""100"" Height=""100""/&gt;
    &lt;Grid.RowDefinitions&gt;
        &lt;RowDefinition Height=""*""/&gt;
        &lt;RowDefinition Height=""*""/&gt;
    &lt;/Grid.RowDefinitions&gt;
    &lt;Label Grid.Row=""0"" Content=""1.23"" FontSize=""18"" HorizontalAlignment=""Center"" VerticalAlignment=""Bottom""/&gt;
    &lt;Label Grid.Row=""1"" Content=""45"" FontSize=""48"" HorizontalAlignment=""Center"" VerticalAlignment=""Top""/&gt;
&lt;/Grid&gt;
</code></pre>

<p></p>

<p>I set the labels' vertical alignment so that the label on row zero is aligned to the bottom and the label on row 1 is aligned to the top.</p>

<p>Now, this is close to what I want but I need the actual text of the label in row 1 to be closer to the text of label in row zero.  To do this I set the margin of the label in row 1 to a negative value:</p>

<pre><code>&lt;Window
xmlns=""http://schemas.microsoft.com/winfx/2006/xaml/presentation""
xmlns:x=""http://schemas.microsoft.com/winfx/2006/xaml""
x:Class=""UntitledProject8.Window1""
x:Name=""Window""
Title=""Window1""
Width=""200"" Height=""200""&gt;

&lt;Grid x:Name=""LayoutRoot""&gt;
    &lt;Grid HorizontalAlignment=""Left"" VerticalAlignment=""Top"" Width=""100"" Height=""100""/&gt;
    &lt;Grid.RowDefinitions&gt;
        &lt;RowDefinition Height=""*""/&gt;
        &lt;RowDefinition Height=""*""/&gt;
    &lt;/Grid.RowDefinitions&gt;
    &lt;Label Grid.Row=""0"" Content=""1.23"" FontSize=""18"" HorizontalAlignment=""Center"" VerticalAlignment=""Bottom""/&gt;
    &lt;Label Grid.Row=""1"" Content=""45"" FontSize=""48"" HorizontalAlignment=""Center"" VerticalAlignment=""Top"" Margin=""0,-20,0,0""/&gt;
&lt;/Grid&gt;
</code></pre>

<p></p>

<p>Is that the right way to do it?  Granted that my examples above are simplistic but as the grid contents grow and get more complicated (such as including other layout containers) is setting different values for control margins the correct way to make adjacent cells closer or farther apart?</p>

<p>I am just a little concerned since I am trying my best to avoid hard coding any types of ""designer"" values like I did when working with WinForms (such as setting exact coords for location and values for sizes) and would like to let the layout manager just take care of it.  However, it looks like setting the margin is the only way to go.</p>

<p>Thanks for the help :)</p>
","136525","","305637","","2011-09-16 16:13:07","2011-09-16 16:13:07","WPF grid layout and cell content margins","<c#><wpf><grid>","1","0","","","","CC BY-SA 2.5"
"2074009","1","2074016","","2010-01-15 18:59:06","","30","243167","<p>Coming from a Java background I'm learning C, but I find those vague compiler error messages increasingly frustrating. Here's my code:</p>

<pre><code>/*
 * PURPOSE
 *      Do case-insensetive string comparison.
 */
#include &lt;stdio.h&gt;
#include &lt;string.h&gt;
#include &lt;ctype.h&gt;

int compareString(char cString1[], char cString2[]);
char strToLower(char cString[]);

int main() {
    // Declarations
    char cString1[50], cString2[50];
    int isEqual;

    // Input
    puts(""Enter string 1: "");
    gets(cString1);
    puts(""Enter string 2: "");
    gets(cString2);

    // Call
    isEqual = compareString(cString1, cString2);
    if (isEqual == 0)
        printf(""Equal!\n"");
    else
        printf(""Not equal!\n"");

    return 0;
}

// WATCH OUT
//      This method *will* modify its input arrays.
int compareString(char cString1[], char cString2[]) {
    // To lowercase
    cString1 = strToLower(cString1);
    cString2 = strToLower(cString2);

    // Do regular strcmp
    return strcmp(cString1, cString2);
}

// WATCH OUT
//      This method *will* modify its input arrays.
char strToLower(char cString[]) {
    // Declarations
    int iTeller;

    for (iTeller = 0; cString[iTeller] != '\0'; iTeller++)
        cString[iTeller] = (char)tolower(cString[iTeller]);

    return cString;
}
</code></pre>

<p>This generates two warnings.</p>

<ul>
<li>assignment makes pointer from integer without a cast

<ul>
<li>cString1 = strToLower(cString1);</li>
<li>cString2 = strToLower(cString2);</li>
</ul></li>
<li>return makes integer from pointer without a cast

<ul>
<li>return cString;</li>
</ul></li>
</ul>

<p>Can someone explain these warnings?</p>
","217649","","608639","","2014-09-14 17:55:01","2014-09-14 17:55:01","Assignment makes pointer from integer without cast","<c><warnings>","8","0","0","","","CC BY-SA 3.0"
"2074010","1","2074038","","2010-01-15 18:59:30","","2","186","<p>I am going to have an ExpressionEngine weblog that will place user designed content blocks in the footer. But, it's only going to show one at at time.</p>

<p>My HTML looks like this:</p>

<pre><code>&lt;ul class=""footernav""&gt;
    &lt;li class=""first""&gt;&lt;a class=""active"" href=""#""&gt;Get in touch&lt;/a&gt;&lt;/li&gt;
    &lt;li&gt;&lt;a href=""#""&gt;Interested in joining?&lt;/a&gt;&lt;/li&gt;
    &lt;li&gt;&lt;a href=""#""&gt;Feedback&lt;/a&gt;&lt;/li&gt;
    &lt;li&gt;&lt;a href=""#""&gt;Link 4&lt;/a&gt;&lt;/li&gt;
&lt;/ul&gt;
&lt;div class=""copy gutters show""&gt;
    &lt;p&gt;Lorem Ipsum&lt;/p&gt;
&lt;/div&gt;
&lt;div class=""copy gutters hide""&gt;
    &lt;p&gt;Lorem Ipsum&lt;/p&gt;
&lt;/div&gt;
&lt;div class=""copy gutters hide""&gt;
    &lt;p&gt;Lorem Ipsum&lt;/p&gt;
&lt;/div&gt;
</code></pre>

<p>I want to switch the show class to a hide class depending on the clicked link. Not sure how I can accomplish this. It has to be flexible enough to work with N number of content blocks--because they will be defined by the user in ExpressionEngine.</p>

<p>I'm pretty much brand new to JavaScript so I would really appreciate any insight, or solution for how I might accomplish this.</p>
","428741","","106","","2010-01-15 19:06:35","2010-01-15 22:18:30","Trouble with show/hide JavaScript","<javascript><jquery>","1","0","","","","CC BY-SA 2.5"
"2074012","1","2074058","","2010-01-15 19:00:22","","15","8016","<p>I read that Java provides default values to class properties, but not to local variables. Is that correct?</p>
<p>If so, what is the reason behind this? When you are doing something good, why not do it all the way?</p>
","127404","","63550","","2021-01-07 16:07:29","2021-01-07 16:09:55","Default values of instance variables and local variables","<java>","2","3","0","","","CC BY-SA 4.0"
"2074015","1","2074209","","2010-01-15 19:01:09","","1","758","<p>I have a Linq to SQL class.</p>

<p>There is a one to many relationship in my database.</p>

<p>The relationship maps correctly in the designer, and an <code>EntitySet&lt;&gt;</code> property is created in the designer.</p>

<p>When I run the code, the <code>EntitySet&lt;&gt;</code> does not populate with any data, even though there are associated records, they do not populate into the <code>EntitySet&lt;&gt;</code></p>

<p>Am I missing some property or setting?  Do I have to write the query myself? I feel like I'm missing something obvious.</p>

<p>Here is the Designer code:</p>

<pre><code>[Association(Name = ""Bar_Foo"", Storage = ""_Foo"", ThisKey = ""ID"", OtherKey = ""BarID"")]
[DataMember(Order = 15, EmitDefaultValue = false)]
public EntitySet&lt;Foo&gt; Foos
{
    get
    {
        if ((this.serializing &amp;&amp; (this._Foo.HasLoadedOrAssignedValues == false)))
        {
            return null;
        }
        return this._Foo;
    }
    set
    {
        this._Foo.Assign(value);
    }
}
</code></pre>

<p>This is the code where I am trying to access the EntitySet&lt;>:</p>

<pre><code>    partial void OnCreated()
    {
        foreach (Foo foo in Foos)
        {
            foo.DoSomething();
        }
    }
</code></pre>

<p><strong>More information about my situation:</strong></p>

<p>So, from above I have a class Bar with a collection of Foo. What I am trying to do is pass Bar to a UI via a WCF service. Following is my primary service call:</p>

<pre><code>public class TheService : ITheService
{
    public List&lt;Bar&gt; GetBars()
    {
        try
        {
            using (var db = new BarDataContext())
            {
                List&lt;Bar&gt; Bars = new List&lt;Bar&gt;();

                Bars = (from B in db.Bars
                            select B).ToList();

                return Bars;
            }
        }
        catch (Exception ex)
        {
            throw new FaultException(ex.Message + "" Something in GetBars() Stack Trace: "" + ex.StackTrace);
        }
    }
}
</code></pre>

<p>Currently, when the service returns the Bars the Foos inside each Bar is null.</p>

<p>If I create a property in Bar that looks at Foos, I get a null reference exception.</p>

<p>I try to run a query in the OnCreated method to fill Foos, the ID of the current Bar is 0.</p>

<p><strong>Updated Query that still doesn't work:</strong></p>

<pre><code>                using (var ctx = new BarDataContext())
            {
                List&lt;Bar&gt; Bars= new List&lt;Bar&gt;();

                Bars= (from B in ctx.Bars
                             select B).ToList();

                foreach (Bar bar in Bars)
                {
                    bar.Foos= (from B in ctx.Bars
                               where B.ID == bar.ID
                               select B.Foos).SingleOrDefault();
                }

                return Bars;
            }
</code></pre>

<p>This code generates a null reference exception when I try to query Foos from Bar.</p>

<p><strong>EDIT:</strong></p>

<p>The code above magically stopped throwing null reference exceptions, dunno why. I find it interesting that you don't even need to set bar.Foos in the above query, you can put the Foos query into a variable that never gets used and it will fill in the Bar.Foos property, just because you looked at Foos. Reminds me of schrodinger's cat.</p>
","218177","","218177","","2010-01-20 00:35:58","2010-01-20 00:35:58","Linq to SQL collections do not populate","<.net><sql><linq><linq-to-sql>","1","2","","","","CC BY-SA 2.5"
"2074017","1","2074046","","2010-01-15 19:01:15","","2","986","<p>I have a class ""skImage"". This class has a private variable (with a public property that exposes it)</p>

<pre><code>private Image _capturedImage;  
</code></pre>

<p>the constructor of this class looks like:</p>

<pre><code>   public skImage(Image captured) {

            _capturedImage = captured;

        }
</code></pre>

<p>It also has the following method:</p>

<pre><code>public bool Invert() {

        Bitmap b = new Bitmap(_capturedImage);

        unsafe {
         //random code not relevant.
        }

        _capturedImage = b;
        b.Dispose();
        return true;
    }
</code></pre>

<p>and then it has a save() method, which just calls:</p>

<pre><code>  _capturedImage.Save(_saveFullLocation);
</code></pre>

<p>now if i run the invert method and then try calling save it throws an exception (parameter is not valid). After googling this exception it seems like I am disposing of the image. I can see that I am disposing ""b"" after the invert method. </p>

<p>My question is that when i do <code>_capturedImage = b</code> does that mean both variables now hold one reference to the object? I dont want that. I want b to be destroyed to relieve memory so the GC can collect it. How do i transfer b to _capturedImage and destroy b. </p>

<p>thanks</p>
","50312","","30018","","2010-01-15 19:04:27","2010-01-16 04:38:17","How c# handles memory","<c#><pass-by-reference>","5","0","","","","CC BY-SA 2.5"
"2074018","1","2109591","","2010-01-15 19:01:20","","2","549","<p>So here's the concept. I'm trying to write a C# backend for CouchDB (keep reading, this has little or nothing to do with CouchDB). </p>

<p>Here's the basic idea: </p>

<p>1) The DB Driver uploads an arbitrary string to the DB Server. </p>

<p>2) The DB Driver tells the DB server to run the code and produce a view</p>

<p>3) The DB Server loads my C# backend, hands it the input string</p>

<p>4) The DB Server hands the function to the C# backend</p>

<p>5) The DB Server hands the C# backend data to execute the function over</p>

<p>6) The C# Backend executes the code and result the data to the DB Server</p>

<p>7) The DB Server stores, or otherwise sorts and sends the results back to the DB Driver</p>

<p>So the problem I'm having is with the remote code execution. All my models are C# objects. So it'd be really nice to be able to write the code on the front end, and have the code transfered to the back end for execution. Without having to copy DLLs etc. Now currently in CouchDB this query language is JavaScript so it's super simple to just copy the code into a string.</p>

<p>Any options like this in C#? Can I get a string version of a function? Should I create a external server that hosts these DLL assemblies and serves them up to the CouchDB backends? Should I compile them on the front end, and embed the .cs files as a resource? I'm just brainstorming at this point. Any thoughts/ideas/questions are welcome. </p>
","209878","","","","","2010-01-21 13:45:39","Remote Executing Code - Lambdas...Static Methods....etc. eval() for C#?","<c#><rpc>","4","0","","","","CC BY-SA 2.5"
"2074019","1","2074225","","2010-01-15 19:01:21","","1","2546","<p>here is my situation. I have created a DataSet, in my projet, that is linked to my Crystal report. Howhever, when I run the application and that I look at my report, there is decimal on all of my numeric fields. How can I remove them?</p>

<p>For your information, when I right-click on one of these numeric field, I don't have a format option (probably because it comes from a DataSet and not directly from the DB, I can't tell exactly).</p>

<p>Thanks</p>
","127856","","","","","2010-01-15 19:31:12","Fixing number of decimals in crystal report","<c#><.net><crystal-reports>","1","0","","","","CC BY-SA 2.5"
"2074022","1","2074395","","2010-01-15 19:01:37","","1","365","<p>When I insert some data with <code>Zend_Form</code> to database with non <code>a-z</code> characters like <code>chrząszcz</code> it cuts me this string and in database I have saved only <code>chrz</code>.</p>

<p>Everyting in <code>MySql</code> is set as <code>utf8_general_ci</code>, when connecting with <code>MySql</code> I call <code>SET CHARACTER SET 'utf8'</code>, files are also <code>UTF-8</code>.</p>

<p>I have no idea what to do with that.</p>

<p>I wrote also standalone script and it inserts and reads me that string correct. <code>ZendFramework</code> reads it also correct. The problem is only with inserting.</p>

<p>Do anyone know how to fix it ?</p>

<p><b>UPDATE:</b></p>

<p>If I insert data with:</p>

<pre><code>$db-&gt;query(""INSERT INTO unit SET name = 'chrząszcz'"");
</code></pre>

<p>in <code>ZendFramework</code> it works. Problem is with inserting that way:</p>

<pre><code>$unitTable = new Model_Unit_Table();
$unit = $unitTable-&gt;createRow();
$unit-&gt;setFromArray($form-&gt;getValues());
$unit-&gt;save();
</code></pre>

<p><b>UPDATE 2:</b></p>

<p>Problem is with using <code>Zend_Filter_StringToLower</code> - it modifies string <code>chrząszcz</code> into <code>chrz�szcz</code>.<br>
How to get this filterto work correct ?</p>
","223386","","223386","","2010-01-15 19:59:15","2010-01-15 20:03:33","ZendFramework cuts strings from first non a-z char when inserting to mysql","<php><mysql><zend-framework><utf-8><character-encoding>","2","2","","","","CC BY-SA 2.5"
"2074025","1","","","2010-01-15 19:01:56","","1","1794","<p>I have this regex <code>(\d{4})-(\d{2})-(\d{2})</code> to detect a valid date, however, it is not perfect as some of the incoming data are 2009-24-09 (YYYY-DD-MM) and some are 2009-09-24 (YYYY-MM-DD).</p>

<p>Is it possible to have a one-line regex to detect whether the second &amp; third portion is greater than 12 to better validate the date?</p>
","236466","","","","","2010-01-15 19:25:15","Better regex to validate date time","<regex>","4","3","0","","","CC BY-SA 2.5"
"2074030","1","2074047","","2010-01-15 19:02:44","","0","537","<p>I am having 2 <code>.bak</code> files for the same database in MSSQL Server. One is the test snapshot and the other is the production snapshot. The test one is about 500 MB and the production one is about 10 GB. This is because the Test one has many tables truncated. When I restore them in sql server a <code>.mdf</code> file is created at <code>\Microsoft SQL Server\MSSQL.1\MSSQL\Data</code> folder. But I see that the sze of the .mdf file is about 10 GB even when I restore only the test snapshot. Since the test snapshot has many tables truncated and data is less, I would assume that the the size of the .mdf file should be less than that for production snapshot. But that is not the case. Does sql server reserve space in the mdf file and hence it is the same size for both the versions?</p>
","239770","","","","","2010-01-15 22:10:36","Discrepency in the size of mdf files in SQL server","<sql-server>","3","0","","","","CC BY-SA 2.5"
"2074032","1","2074091","","2010-01-15 19:03:10","","3","348","<p>I'm in a Math class about coding theory and we have to do a project for our term mark.  </p>

<p>My project is a client with an echo server, which shows what errors were introduced in the trip from the client to the server, and then back. And test different error correcting schemes for efficiency and how well they are suited to this task.</p>

<p>The coding isn't really a problem, I was able to make something that would detect errors, ask for retransmission if unable to fix them and such.</p>

<p>The problem I have is that so far, for me to introduce any type of bit error, I must do it artificially -- since other layers of data transfer have their own error correction protocols.</p>

<p>My question: Is there a way to get around this?</p>

<p>I have no idea how I would go about this or even where to begin. </p>

<p>Also, I know there are protocols I can't tinker with so theres always going to be error correction going on in the background at those levels. But what I'd like is to be able to pretend that one of these layers wasn't checking things itself and then my application would be given the chance to play that role.</p>

<p>If this can't be done, what are some good methods of simulating errors introduced during transmission. I was unable to find statistical information about the distribution of errors in even a simple example of a channel. Given those I could continue with the current approach of having the server introduce errors in the message.</p>
","103959","","59087","","2010-01-15 20:19:48","2010-01-16 02:44:47","Introducing errors in client-server transmission","<java><networking><client-server><error-correction>","3","1","","","","CC BY-SA 2.5"
"2074033","1","2879848","","2010-01-15 19:03:17","","5","1813","<p>I am working with a Java framework that generates some (proxy) classes at runtime, using a custom ClassLoader. I would like to get for any such class that the custom ClassLoader returns from loadClass(..) the raw byte array that corresponds to this class. Is this possible? I know that if a class exists as a resource then you can use an input stream to load the class in binary format but how can I go about this if the class is generated at runtime?</p>
","66237","","","","","2010-05-21 05:58:39","Get bytes for a class that was generated at runtime","<java><classloader>","3","1","","","","CC BY-SA 2.5"
